"","id","date","total_steps","total_distance","very_active_distance","moderately_active_distance","light_active_distance","sedentary_active_distance","very_active_minutes","fairly_active_minutes","lightly_active_minutes","sedentary_minutes","calories","total_sleep_records","total_minutes_asleep","total_time_in_bed"
"61","1624580081",2016-05-11,3134,2.03999996185303,0,0,2.03999996185303,0,0,0,112,1328,1359,NA,NA,NA
"62","1624580081",2016-05-12,2971,1.92999994754791,0,0,1.91999995708466,0.00999999977648258,0,0,107,890,1002,NA,NA,NA
"63","1644430081",2016-04-12,10694,7.76999998092651,0.140000000596046,2.29999995231628,5.32999992370605,0,2,51,256,1131,3199,NA,NA,NA
"64","1644430081",2016-04-13,8001,5.82000017166138,2.27999997138977,0.899999976158142,2.64000010490417,0,30,16,135,1259,2902,NA,NA,NA
"65","1644430081",2016-04-14,11037,8.02000045776367,0.360000014305115,2.55999994277954,5.09999990463257,0,5,58,252,1125,3226,NA,NA,NA
"66","1644430081",2016-04-15,5263,3.82999992370605,0.219999998807907,0.150000005960464,3.45000004768372,0,3,4,170,1263,2750,NA,NA,NA
"67","1644430081",2016-04-16,15300,11.1199998855591,4.09999990463257,1.87999999523163,5.09000015258789,0,51,42,212,1135,3493,NA,NA,NA
"68","1644430081",2016-04-17,8757,6.36999988555908,2.25,0.569999992847443,3.54999995231628,0,29,13,186,1212,3011,NA,NA,NA
"69","1644430081",2016-04-18,7132,5.19000005722046,1.07000005245209,1.66999995708466,2.45000004768372,0,15,33,121,1271,2806,NA,NA,NA
"70","1644430081",2016-04-19,11256,8.18000030517578,0.360000014305115,2.52999997138977,5.30000019073486,0,5,58,278,1099,3300,NA,NA,NA
"71","1644430081",2016-04-20,2436,1.76999998092651,0,0,1.75999999046326,0.00999999977648258,0,0,125,1315,2430,NA,NA,NA
"72","1644430081",2016-04-21,1223,0.889999985694885,0,0,0.879999995231628,0.00999999977648258,0,0,38,1402,2140,NA,NA,NA
"73","1644430081",2016-04-22,3673,2.67000007629395,0,0,2.66000008583069,0.00999999977648258,0,0,86,1354,2344,NA,NA,NA
"74","1644430081",2016-04-23,6637,4.82999992370605,0,0.579999983310699,4.25,0,0,15,160,1265,2677,NA,NA,NA
"75","1644430081",2016-04-24,3321,2.41000008583069,0,0,2.41000008583069,0,0,0,89,1351,2413,NA,NA,NA
"76","1644430081",2016-04-25,3580,2.59999990463257,0.589999973773956,0.0599999986588955,1.95000004768372,0,8,1,94,1337,2497,NA,NA,NA
"77","1644430081",2016-04-26,9919,7.21000003814697,0.800000011920929,1.72000002861023,4.69000005722046,0,11,41,223,1165,3123,NA,NA,NA
"78","1644430081",2016-04-27,3032,2.20000004768372,0,0,2.20000004768372,0,0,0,118,1322,2489,NA,NA,NA
"79","1644430081",2016-04-28,9405,6.84000015258789,0.200000002980232,2.3199999332428,4.30999994277954,0,3,53,227,1157,3108,NA,NA,NA
"80","1644430081",2016-04-29,3176,2.30999994277954,0,0,2.30999994277954,0,0,0,120,1193,2498,1,119,127
"81","1644430081",2016-04-30,18213,13.2399997711182,0.629999995231628,3.14000010490417,9.46000003814697,0,9,71,402,816,3846,1,124,142
"82","1644430081",2016-05-01,6132,4.46000003814697,0.239999994635582,0.990000009536743,3.23000001907349,0,3,24,146,908,2696,NA,NA,NA
"83","1644430081",2016-05-02,3758,2.73000001907349,0.0700000002980232,0.310000002384186,2.34999990463257,0,1,7,148,682,2580,1,796,961
"84","1644430081",2016-05-03,12850,9.34000015258789,0.720000028610229,4.09000015258789,4.53999996185303,0,10,94,221,1115,3324,NA,NA,NA
"85","1644430081",2016-05-04,2309,1.67999994754791,0,0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222,NA,NA,NA
"86","1644430081",2016-05-05,4363,3.19000005722046,0.519999980926514,0.540000021457672,2.13000011444092,0.00999999977648258,6,12,81,1341,2463,NA,NA,NA
"87","1644430081",2016-05-06,9787,7.11999988555908,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11,6,369,1054,3328,NA,NA,NA
"88","1644430081",2016-05-07,13372,9.72000026702881,3.25999999046326,0.790000021457672,5.67000007629395,0.00999999977648258,41,17,243,1139,3404,NA,NA,NA
"89","1644430081",2016-05-08,6724,4.8899998664856,0,0,4.88000011444092,0,0,0,295,991,2987,1,137,154
"90","1644430081",2016-05-09,6643,4.82999992370605,2.39000010490417,0.349999994039536,2.08999991416931,0.00999999977648258,32,6,303,1099,3008,NA,NA,NA
"91","1644430081",2016-05-10,9167,6.65999984741211,0.879999995231628,0.810000002384186,4.96999979019165,0.00999999977648258,12,19,155,1254,2799,NA,NA,NA
"92","1644430081",2016-05-11,1329,0.970000028610229,0,0,0.949999988079071,0.00999999977648258,0,0,49,713,1276,NA,NA,NA
"93","1844505072",2016-04-12,6697,4.42999982833862,0,0,4.42999982833862,0,0,0,339,1101,2030,NA,NA,NA
"94","1844505072",2016-04-13,4929,3.25999999046326,0,0,3.25999999046326,0,0,0,248,1192,1860,NA,NA,NA
"95","1844505072",2016-04-14,7937,5.25,0,0,5.23000001907349,0,0,0,373,843,2130,NA,NA,NA
"96","1844505072",2016-04-15,3844,2.53999996185303,0,0,2.53999996185303,0,0,0,176,527,1725,1,644,961
"97","1844505072",2016-04-16,3414,2.25999999046326,0,0,2.25999999046326,0,0,0,147,1293,1657,NA,NA,NA
"98","1844505072",2016-04-17,4525,2.99000000953674,0.140000000596046,0.259999990463257,2.58999991416931,0,2,8,199,1231,1793,NA,NA,NA
"99","1844505072",2016-04-18,4597,3.03999996185303,0,0.479999989271164,2.55999994277954,0,0,12,217,1211,1814,NA,NA,NA
"100","1844505072",2016-04-19,197,0.129999995231628,0,0,0.129999995231628,0,0,0,10,1430,1366,NA,NA,NA
"101","1844505072",2016-04-20,8,0.00999999977648258,0,0,0.00999999977648258,0,0,0,1,1439,1349,NA,NA,NA
"102","1844505072",2016-04-21,8054,5.32000017166138,0.119999997317791,0.519999980926514,4.67999982833862,0,2,13,308,1117,2062,NA,NA,NA
"103","1844505072",2016-04-22,5372,3.54999995231628,0,0,3.54999995231628,0,0,0,220,1220,1827,NA,NA,NA
"104","1844505072",2016-04-23,3570,2.35999989509583,0,0,2.35999989509583,0,0,0,139,1301,1645,NA,NA,NA
"105","1844505072",2016-04-24,0,0,0,0,0,0,0,0,0,1440,1347,NA,NA,NA
"106","1844505072",2016-04-25,0,0,0,0,0,0,0,0,0,1440,1347,NA,NA,NA
"107","1844505072",2016-04-26,0,0,0,0,0,0,0,0,0,1440,1347,NA,NA,NA
"108","1844505072",2016-04-27,4,0,0,0,0,0,0,0,1,1439,1348,NA,NA,NA
"109","1844505072",2016-04-28,6907,4.57000017166138,0,0,4.55999994277954,0,0,0,302,1138,1992,NA,NA,NA
"110","1844505072",2016-04-29,4920,3.25,0,0,3.25,0,0,0,247,1082,1856,NA,NA,NA
"111","1844505072",2016-04-30,4014,2.67000007629395,0,0,2.65000009536743,0,0,0,184,218,1763,1,722,961
"112","1844505072",2016-05-01,2573,1.70000004768372,0,0.259999990463257,1.45000004768372,0,0,7,75,585,1541,1,590,961
"113","1844505072",2016-05-02,0,0,0,0,0,0,0,0,0,1440,1348,NA,NA,NA
"114","1844505072",2016-05-03,4059,2.6800000667572,0,0,2.6800000667572,0,0,0,184,1256,1742,NA,NA,NA
"115","1844505072",2016-05-04,2080,1.37000000476837,0,0,1.37000000476837,0,0,0,87,1353,1549,NA,NA,NA
"116","1844505072",2016-05-05,2237,1.48000001907349,0,0,1.48000001907349,0,0,0,120,1320,1589,NA,NA,NA
"117","1844505072",2016-05-06,44,0.0299999993294477,0,0,0.0299999993294477,0,0,0,2,1438,1351,NA,NA,NA
"118","1844505072",2016-05-07,0,0,0,0,0,0,0,0,0,1440,1347,NA,NA,NA
"119","1844505072",2016-05-08,0,0,0,0,0,0,0,0,0,1440,1347,NA,NA,NA
"120","1844505072",2016-05-09,0,0,0,0,0,0,0,0,0,1440,1347,NA,NA,NA
"121","1844505072",2016-05-10,0,0,0,0,0,0,0,0,0,1440,1347,NA,NA,NA
"122","1844505072",2016-05-11,0,0,0,0,0,0,0,0,0,1440,1347,NA,NA,NA
"123","1844505072",2016-05-12,0,0,0,0,0,0,0,0,0,711,665,NA,NA,NA
"124","1927972279",2016-04-12,678,0.469999998807907,0,0,0.469999998807907,0,0,0,55,734,2220,3,750,775
"125","1927972279",2016-04-13,356,0.25,0,0,0.25,0,0,0,32,986,2151,1,398,422
"126","1927972279",2016-04-14,2163,1.5,0,0.400000005960464,1.10000002384186,0,0,9,88,1292,2383,NA,NA,NA
"127","1927972279",2016-04-15,980,0.680000007152557,0,0,0.680000007152557,0,0,0,51,941,2221,2,475,499
"128","1927972279",2016-04-16,0,0,0,0,0,0,0,0,0,1440,2064,NA,NA,NA
"129","1927972279",2016-04-17,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"130","1927972279",2016-04-18,244,0.170000001788139,0,0,0.170000001788139,0,0,0,17,1423,2111,NA,NA,NA
"131","1927972279",2016-04-19,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"132","1927972279",2016-04-20,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"133","1927972279",2016-04-21,0,0,0,0,0,0,0,0,0,1440,2064,NA,NA,NA
"134","1927972279",2016-04-22,149,0.100000001490116,0,0,0.100000001490116,0,0,0,10,1430,2093,NA,NA,NA
"135","1927972279",2016-04-23,2945,2.03999996185303,0,0,2.03999996185303,0,0,0,145,1295,2499,NA,NA,NA
"136","1927972279",2016-04-24,2090,1.45000004768372,0.0700000002980232,0.239999994635582,1.13999998569489,0,1,6,75,1358,2324,NA,NA,NA
"137","1927972279",2016-04-25,152,0.109999999403954,0,0,0.109999999403954,0,0,0,12,1303,2100,NA,NA,NA
"138","1927972279",2016-04-26,3761,2.59999990463257,0,0,2.59999990463257,0,0,0,192,1058,2638,1,296,315
"139","1927972279",2016-04-27,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"140","1927972279",2016-04-28,1675,1.1599999666214,0,0,1.1599999666214,0,0,0,95,1167,2351,1,166,178
"141","1927972279",2016-04-29,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"142","1927972279",2016-04-30,0,0,0,0,0,0,0,0,0,1440,2064,NA,NA,NA
"143","1927972279",2016-05-01,2704,1.87000000476837,1.00999999046326,0.0299999993294477,0.829999983310699,0,14,1,70,1355,2411,NA,NA,NA
"144","1927972279",2016-05-02,3790,2.61999988555908,1.1599999666214,0.300000011920929,1.1599999666214,0,16,8,94,1322,2505,NA,NA,NA
"145","1927972279",2016-05-03,1326,0.920000016689301,0.730000019073486,0,0.180000007152557,0,10,0,17,1413,2195,NA,NA,NA
"146","1927972279",2016-05-04,1786,1.24000000953674,0,0,1.24000000953674,0,0,0,87,1353,2338,NA,NA,NA
"147","1927972279",2016-05-05,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"148","1927972279",2016-05-06,2091,1.45000004768372,0,0,1.45000004768372,0,0,0,108,1332,2383,NA,NA,NA
"149","1927972279",2016-05-07,1510,1.03999996185303,0,0,1.03999996185303,0,0,0,48,1392,2229,NA,NA,NA
"150","1927972279",2016-05-08,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"151","1927972279",2016-05-09,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"152","1927972279",2016-05-10,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"153","1927972279",2016-05-11,0,0,0,0,0,0,0,0,0,1440,2063,NA,NA,NA
"154","1927972279",2016-05-12,0,0,0,0,0,0,0,0,0,966,1383,NA,NA,NA
"155","2022484408",2016-04-12,11875,8.34000015258789,3.30999994277954,0.769999980926514,4.26000022888184,0,42,14,227,1157,2390,NA,NA,NA
"156","2022484408",2016-04-13,12024,8.5,2.99000000953674,0.100000001490116,5.40999984741211,0,43,5,292,1100,2601,NA,NA,NA
"157","2022484408",2016-04-14,10690,7.5,2.48000001907349,0.209999993443489,4.82000017166138,0,32,3,257,1148,2312,NA,NA,NA
"158","2022484408",2016-04-15,11034,8.02999973297119,1.94000005722046,0.310000002384186,5.78000020980835,0,27,9,282,1122,2525,NA,NA,NA
"159","2022484408",2016-04-16,10100,7.09000015258789,3.15000009536743,0.550000011920929,3.39000010490417,0,41,11,151,1237,2177,NA,NA,NA
"160","2022484408",2016-04-17,15112,11.3999996185303,3.86999988555908,0.660000026226044,6.88000011444092,0,28,29,331,1052,2782,NA,NA,NA
"161","2022484408",2016-04-18,14131,10.0699996948242,3.64000010490417,0.119999997317791,6.30000019073486,0,48,3,311,1078,2770,NA,NA,NA
"162","2022484408",2016-04-19,11548,8.52999973297119,3.28999996185303,0.239999994635582,5,0,31,7,250,1152,2489,NA,NA,NA
"163","2022484408",2016-04-20,15112,10.6700000762939,3.33999991416931,1.92999994754791,5.40000009536743,0,48,63,276,1053,2897,NA,NA,NA
"164","2022484408",2016-04-21,12453,8.73999977111816,3.32999992370605,1.11000001430511,4.30999994277954,0,104,53,255,1028,3158,NA,NA,NA
"165","2022484408",2016-04-22,12954,9.32999992370605,4.42999982833862,0.419999986886978,4.46999979019165,0,52,10,273,1105,2638,NA,NA,NA
"166","2022484408",2016-04-23,6001,4.21000003814697,0,0,4.21000003814697,0,0,0,249,1191,2069,NA,NA,NA
"167","2022484408",2016-04-24,13481,10.2799997329712,4.55000019073486,1.14999997615814,4.57999992370605,0,37,26,216,1161,2529,NA,NA,NA
"168","2022484408",2016-04-25,11369,8.01000022888184,3.32999992370605,0.219999998807907,4.46000003814697,0,44,8,217,1171,2470,NA,NA,NA
"169","2022484408",2016-04-26,10119,7.19000005722046,1.42999994754791,0.660000026226044,5.1100001335144,0,55,24,275,1086,2793,NA,NA,NA
"170","2022484408",2016-04-27,10159,7.13000011444092,1.03999996185303,0.970000028610229,5.11999988555908,0,19,20,282,1119,2463,NA,NA,NA
"171","2022484408",2016-04-28,10140,7.11999988555908,0.409999996423721,1.33000004291534,5.3899998664856,0,6,20,291,1123,2296,NA,NA,NA
"172","2022484408",2016-04-29,10245,7.19000005722046,0.479999989271164,1.21000003814697,5.5,0,21,40,281,1098,2611,NA,NA,NA
"173","2022484408",2016-04-30,18387,12.9099998474121,0.939999997615814,1.39999997615814,10.5699996948242,0,13,23,361,1043,2732,NA,NA,NA
"174","2022484408",2016-05-01,10538,7.40000009536743,1.94000005722046,0.959999978542328,4.5,0,25,28,245,1142,2380,NA,NA,NA
"175","2022484408",2016-05-02,10379,7.28999996185303,2.60999989509583,0.340000003576279,4.32999992370605,0,36,8,277,1119,2473,NA,NA,NA
"176","2022484408",2016-05-03,12183,8.73999977111816,3.99000000953674,0.46000000834465,4.28000020980835,0,72,14,250,1104,2752,NA,NA,NA
"177","2022484408",2016-05-04,11768,8.28999996185303,2.50999999046326,0.930000007152557,4.84999990463257,0,36,27,272,1105,2649,NA,NA,NA
"178","2022484408",2016-05-05,11895,8.35000038146973,2.78999996185303,0.860000014305115,4.69999980926514,0,55,20,253,1112,2609,NA,NA,NA
"179","2022484408",2016-05-06,10227,7.17999982833862,1.87000000476837,0.670000016689301,4.6399998664856,0,24,17,295,1104,2498,NA,NA,NA
"180","2022484408",2016-05-07,6708,4.71000003814697,1.61000001430511,0.0799999982118607,3.01999998092651,0,20,2,149,1269,1995,NA,NA,NA
"181","2022484408",2016-05-08,3292,2.30999994277954,0,0,2.30999994277954,0,0,0,135,1305,1848,NA,NA,NA
"182","2022484408",2016-05-09,13379,9.39000034332275,2.11999988555908,1.62999999523163,5.6399998664856,0,35,47,297,1061,2709,NA,NA,NA
"183","2022484408",2016-05-10,12798,8.97999954223633,2.22000002861023,1.21000003814697,5.55999994277954,0,57,28,271,1084,2797,NA,NA,NA
"184","2022484408",2016-05-11,13272,9.31999969482422,4.17999982833862,1.14999997615814,3.99000000953674,0,58,25,224,1133,2544,NA,NA,NA
"185","2022484408",2016-05-12,9117,6.40999984741211,1.27999997138977,0.670000016689301,4.44000005722046,0,16,16,236,728,1853,NA,NA,NA
"186","2026352035",2016-04-12,4414,2.74000000953674,0.189999997615814,0.349999994039536,2.20000004768372,0,3,8,181,706,1459,1,503,546
"187","2026352035",2016-04-13,4993,3.09999990463257,0,0,3.09999990463257,0,0,0,238,663,1521,1,531,565
"188","2026352035",2016-04-14,3335,2.0699999332428,0,0,2.04999995231628,0,0,0,197,653,1431,1,545,568
"189","2026352035",2016-04-15,3821,2.36999988555908,0,0,2.36999988555908,0,0,0,188,687,1444,1,523,573
"190","2026352035",2016-04-16,2547,1.58000004291534,0,0,1.58000004291534,0,0,0,150,728,1373,1,524,567
"191","2026352035",2016-04-17,838,0.519999980926514,0,0,0.519999980926514,0,0,0,60,1053,1214,1,437,498
"192","2026352035",2016-04-18,3325,2.05999994277954,0,0,2.05999994277954,0,0,0,182,1062,1419,NA,NA,NA
"193","2026352035",2016-04-19,2424,1.5,0,0,1.5,0,0,0,141,785,1356,1,498,540
"194","2026352035",2016-04-20,7222,4.48000001907349,0,0,4.48000001907349,0,0,0,327,623,1667,1,461,510
"195","2026352035",2016-04-21,2467,1.52999997138977,0,0,1.52999997138977,0,0,0,153,749,1370,1,477,514
"196","2026352035",2016-04-22,2915,1.80999994277954,0,0,1.80999994277954,0,0,0,162,712,1399,1,520,545
"197","2026352035",2016-04-23,12357,7.71000003814697,0,0,7.71000003814697,0,0,0,432,458,1916,1,522,554
"198","2026352035",2016-04-24,3490,2.16000008583069,0,0,2.16000008583069,0,0,0,164,704,1401,1,555,591
"199","2026352035",2016-04-25,6017,3.73000001907349,0,0,3.73000001907349,0,0,0,260,821,1576,1,506,531
"200","2026352035",2016-04-26,5933,3.6800000667572,0,0,3.6800000667572,0,0,0,288,1018,1595,NA,NA,NA
"201","2026352035",2016-04-27,6088,3.76999998092651,0,0,3.76999998092651,0,0,0,286,586,1593,1,508,545
"202","2026352035",2016-04-28,6375,3.95000004768372,0,0,3.95000004768372,0,0,0,331,626,1649,1,513,545
"203","2026352035",2016-04-29,7604,4.71000003814697,0,0,4.71000003814697,0,0,0,352,492,1692,1,490,510
"204","2026352035",2016-04-30,4729,2.9300000667572,0,0,2.9300000667572,0,0,0,233,594,1506,1,573,607
"205","2026352035",2016-05-01,3609,2.27999997138977,0,0,2.27999997138977,0,0,0,191,716,1447,1,527,546
"206","2026352035",2016-05-02,7018,4.34999990463257,0,0,4.34999990463257,0,0,0,355,716,1690,1,511,543
"207","2026352035",2016-05-03,5992,3.72000002861023,0,0,3.72000002861023,0,0,0,304,981,1604,NA,NA,NA
"208","2026352035",2016-05-04,6564,4.07000017166138,0,0,4.07000017166138,0,0,0,345,530,1658,1,538,560
"209","2026352035",2016-05-05,12167,7.53999996185303,0,0,7.53999996185303,0,0,0,475,479,1926,1,468,485
"210","2026352035",2016-05-06,8198,5.07999992370605,0,0,5.07999992370605,0,0,0,383,511,1736,1,524,548
"211","2026352035",2016-05-07,4193,2.59999990463257,0,0,2.59999990463257,0,0,0,229,665,1491,1,511,521
"212","2026352035",2016-05-08,5528,3.45000004768372,0,0,3.45000004768372,0,0,0,258,610,1555,1,541,568
"213","2026352035",2016-05-09,10685,6.61999988555908,0,0,6.59999990463257,0,0,0,401,543,1869,1,531,556
"214","2026352035",2016-05-10,254,0.159999996423721,0,0,0.159999996423721,0,0,0,17,1002,1141,1,357,380
"215","2026352035",2016-05-11,8580,5.32000017166138,0,0,5.32000017166138,0,0,0,330,569,1698,1,523,553
